PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","amd64","focal","kicad-nightly","202103161545+46d71f0d23~118~ubuntu20.04.1",5
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","amd64","focal","kicad-nightly-dbg","202103161545+46d71f0d23~118~ubuntu20.04.1",1
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","amd64","focal","kicad-nightly-demos","202103161545+46d71f0d23~118~ubuntu20.04.1",4
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","arm64","focal","kicad-nightly-demos","202103161545+46d71f0d23~118~ubuntu20.04.1",4
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","armhf","focal","kicad-nightly-demos","202103161545+46d71f0d23~118~ubuntu20.04.1",4
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","i386","focal","kicad-nightly-demos","202103161545+46d71f0d23~118~ubuntu20.04.1",4
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","ppc64el","focal","kicad-nightly-demos","202103161545+46d71f0d23~118~ubuntu20.04.1",4
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","riscv64","focal","kicad-nightly-demos","202103161545+46d71f0d23~118~ubuntu20.04.1",4
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 17:27:52.731666+00:00","Superseded","s390x","focal","kicad-nightly-demos","202103161545+46d71f0d23~118~ubuntu20.04.1",4
"js-reynaud/kicad-dev-nightly","2021-03-16","2021-03-16 19:16:40.977960+00:00","Superseded","amd64","bionic","kicad-nightly","202103161524+c3c3649211~118~ubuntu18.04.1",1
"js-reynaud/ppa-kicad","2021-03-16","2021-03-16 16:36:44.521514+00:00","Superseded","amd64","focal","kicad","202103161521+c3c3649211~102~ubuntu20.04.1",7
